id,label,desc,id_no_prefix,domain,range
http://dbpedia.org/ontology/firstDriverTeam,winning team,winning team,firstDriverTeam,GrandPrix,SportsTeam
http://dbpedia.org/ontology/firstLeader,firstLeader,firstLeader,firstLeader,,Person
http://dbpedia.org/ontology/firstPopularVote,firstPopularVote,firstPopularVote,firstPopularVote,,Person
http://dbpedia.org/ontology/followingEvent,following event,following event,followingEvent,Event,Event
http://dbpedia.org/ontology/formerTeam,former team,former team,formerTeam,Athlete,SportsTeam
http://dbpedia.org/ontology/fourthCommander,fourth commander,fourth commander,fourthCommander,MilitaryUnit,Person
http://dbpedia.org/ontology/gameEngine,Game Engine,Game Engine,gameEngine,VideoGame,
http://dbpedia.org/ontology/garrison,garrison,garrison,garrison,MilitaryUnit,PopulatedPlace
http://dbpedia.org/ontology/governor,governor,governor,governor,,Person
http://dbpedia.org/ontology/ground,ground,ground,ground,SoccerClub,Place
http://dbpedia.org/ontology/headChef,head chef,head chef,headChef,Restaurant,Person
http://dbpedia.org/ontology/headquarter,headquarter,headquarter,headquarter,Organisation,PopulatedPlace
http://dbpedia.org/ontology/homeStadium,home stadium,home stadium,homeStadium,,Stadium
http://dbpedia.org/ontology/hometown,home town,home town,hometown,Agent,Settlement
http://dbpedia.org/ontology/house,house,house,house,Legislature,Legislature
http://dbpedia.org/ontology/ideology,ideology,ideology,ideology,Agent,Ideology
http://dbpedia.org/ontology/industry,industry,industry,industry,Company,
http://dbpedia.org/ontology/instrument,instrument,instrument,instrument,Artist,Instrument
http://dbpedia.org/ontology/isPartOf,is part of,is part of,isPartOf,,
http://dbpedia.org/ontology/isPartOfMilitaryConflict,is part of military conflict,is part of military conflict,isPartOfMilitaryConflict,MilitaryConflict,MilitaryConflict
http://dbpedia.org/ontology/keyPerson,key person,key person,keyPerson,,Person
http://dbpedia.org/ontology/launchVehicle,launch vehicle,launch vehicle,launchVehicle,SpaceMission,
http://dbpedia.org/ontology/layout,layout,layout,layout,Automobile,
http://dbpedia.org/ontology/leader,leader,leader,leader,,Person
http://dbpedia.org/ontology/leaderFunction,leaderFunction,leaderFunction,leaderFunction,Organisation,PersonFunction
http://dbpedia.org/ontology/league,league,league,league,,SportsLeague
http://dbpedia.org/ontology/license,license,license,license,Work,
http://dbpedia.org/ontology/locatedInArea,located in area,located in area,locatedInArea,Place,Place
http://dbpedia.org/ontology/magazine,magazine,magazine,magazine,WrittenWork,Magazine
http://dbpedia.org/ontology/maidenFlightRocket,maiden flight rocket,maiden flight rocket,maidenFlightRocket,YearInSpaceflight,Rocket
http://dbpedia.org/ontology/mainInterest,main interest,main interest,mainInterest,,
http://dbpedia.org/ontology/maintainedBy,maintained by,maintained by,maintainedBy,ArchitecturalStructure,
http://dbpedia.org/ontology/manager,manager,manager,manager,SportsTeam,Person
http://dbpedia.org/ontology/manufacturer,manufacturer,manufacturer,manufacturer,,Organisation
http://dbpedia.org/ontology/march,march,march,march,MilitaryUnit,MusicalWork
http://dbpedia.org/ontology/material,material,material,material,,
http://dbpedia.org/ontology/medicalDiagnosis,medical diagnosis,medical diagnosis,medicalDiagnosis,Disease,
http://dbpedia.org/ontology/mergedWith,merged with,merged with,mergedWith,Organisation,Organisation
http://dbpedia.org/ontology/mountainRange,mountain range,mountain range,mountainRange,Mountain,MountainRange
http://dbpedia.org/ontology/museum,museum,museum,museum,Artwork,Museum
http://dbpedia.org/ontology/musicBy,music by,music by,musicBy,Musical,Person
http://dbpedia.org/ontology/musicComposer,music composer,music composer,musicComposer,Work,MusicalArtist
http://dbpedia.org/ontology/namedAfter,named after,named after,namedAfter,,
http://dbpedia.org/ontology/narrator,narrator,narrator,narrator,Work,Person
http://dbpedia.org/ontology/nationalAffiliation,national affiliation,national affiliation,nationalAffiliation,PoliticalParty,
http://dbpedia.org/ontology/nationality,nationality,nationality,nationality,Person,Country
http://dbpedia.org/ontology/nearestCity,nearest city,nearest city,nearestCity,Place,PopulatedPlace
http://dbpedia.org/ontology/network,network,network,network,Broadcaster,Broadcaster
http://dbpedia.org/ontology/nextMission,next mission,next mission,nextMission,SpaceMission,SpaceMission
http://dbpedia.org/ontology/notableCommander,notable commander,notable commander,notableCommander,MilitaryUnit,Person
http://dbpedia.org/ontology/occupation,occupation,occupation,occupation,,PersonFunction
http://dbpedia.org/ontology/openingFilm,opening film,opening film,openingFilm,FilmFestival,Film
http://dbpedia.org/ontology/openingTheme,opening theme,opening theme,openingTheme,TelevisionShow,Work
http://dbpedia.org/ontology/operatingSystem,operating system,operating system,operatingSystem,Software,
http://dbpedia.org/ontology/order,order (taxonomy),order (taxonomy),order,Species,
http://dbpedia.org/ontology/organisation,organisation,organisation,organisation,,Organisation
http://dbpedia.org/ontology/origin,origin,origin,origin,,PopulatedPlace
http://dbpedia.org/ontology/owningCompany,owning company,owning company,owningCompany,,Company
http://dbpedia.org/ontology/owningOrganisation,owning organisation,owning organisation,owningOrganisation,,Organisation
http://dbpedia.org/ontology/parent,parent,parent,parent,Person,Person
http://dbpedia.org/ontology/parentCompany,parent company,parent company,parentCompany,,Company
http://dbpedia.org/ontology/parentOrganisation,parent organisation,parent organisation,parentOrganisation,Organisation,Organisation
http://dbpedia.org/ontology/party,party,party,party,,PoliticalParty
http://dbpedia.org/ontology/patron,patron,patron,patron,MilitaryUnit,Person
http://dbpedia.org/ontology/person,person,person,person,PersonFunction,Person
http://dbpedia.org/ontology/philosophicalSchool,philosophicalSchool,philosophicalSchool,philosophicalSchool,Person,
http://dbpedia.org/ontology/poleDriver,pole driver,pole driver,poleDriver,GrandPrix,Person
http://dbpedia.org/ontology/poleDriverCountry,pole driver country,pole driver country,poleDriverCountry,GrandPrix,Country
http://dbpedia.org/ontology/poleDriverTeam,pole driver team,pole driver team,poleDriverTeam,GrandPrix,SportsTeam
http://dbpedia.org/ontology/politicalLeader,political leader,political leader,politicalLeader,Place,PersonFunction
http://dbpedia.org/ontology/position,position,position,position,,
http://dbpedia.org/ontology/powerType,power type,power type,powerType,MeanOfTransportation,
http://dbpedia.org/ontology/predecessor,predecessor,predecessor,predecessor,,
http://dbpedia.org/ontology/presenter,presenter,presenter,presenter,TelevisionShow,Person
http://dbpedia.org/ontology/previousEditor,previous editor,previous editor,previousEditor,Magazine,Person
http://dbpedia.org/ontology/previousEvent,previous event,previous event,previousEvent,Event,Event
http://dbpedia.org/ontology/previousMission,previous mission,previous mission,previousMission,SpaceMission,SpaceMission
http://dbpedia.org/ontology/previousWork,previous work,previous work,previousWork,Work,Work
http://dbpedia.org/ontology/primeMinister,prime minister,prime minister,primeMinister,,Person
http://dbpedia.org/ontology/product,product,product,product,Organisation,
http://dbpedia.org/ontology/programmingLanguage,programming language,programming language,programmingLanguage,Software,
http://dbpedia.org/ontology/promotion,promotion,promotion,promotion,WrestlingEvent,
http://dbpedia.org/ontology/province,province,province,province,Place,Province
http://dbpedia.org/ontology/recordLabel,record label,record label,recordLabel,,RecordLabel
http://dbpedia.org/ontology/recordedIn,recorded in,recorded in,recordedIn,MusicalWork,PopulatedPlace
http://dbpedia.org/ontology/regionServed,region served,region served,regionServed,Organisation,Place
http://dbpedia.org/ontology/related,related,related,related,,
http://dbpedia.org/ontology/relatedMeanOfTransportation,related mean of transportation,related mean of transportation,relatedMeanOfTransportation,MeanOfTransportation,MeanOfTransportation
http://dbpedia.org/ontology/relative,relative,relative,relative,Person,Person
http://dbpedia.org/ontology/religion,religion,religion,religion,,
http://dbpedia.org/ontology/retiredRocket,retired rocket,retired rocket,retiredRocket,YearInSpaceflight,Rocket
http://dbpedia.org/ontology/season,season,season,season,Agent,
http://dbpedia.org/ontology/secondCommander,second commander,second commander,secondCommander,MilitaryUnit,Person
http://dbpedia.org/ontology/secondDriver,second driver,second driver,secondDriver,GrandPrix,Person
http://dbpedia.org/ontology/secondDriverCountry,second driver country,second driver country,secondDriverCountry,GrandPrix,Country
http://dbpedia.org/ontology/secondLeader,secondLeader,secondLeader,secondLeader,,Person
http://dbpedia.org/ontology/secondPopularVote,secondPopularVote,secondPopularVote,secondPopularVote,,Person
http://dbpedia.org/ontology/secondTeam,second team,second team,secondTeam,GrandPrix,SportsTeam
http://dbpedia.org/ontology/series,series,series,series,,
http://dbpedia.org/ontology/servingRailwayLine,serving railway line,Railway services that serve the station.,servingRailwayLine,Station,
http://dbpedia.org/ontology/soundRecording,sound recording,Sound recording somehow related to the subject,soundRecording,,Sound
http://dbpedia.org/ontology/spouse,spouse,the person they are married to,spouse,Person,Person
http://dbpedia.org/ontology/translator,translator,"Translator(s), if original not in English",translator,Work,Person
http://dbpedia.org/ontology/usedInWar,used in war,wars that were typical for the usage of a weapon,usedInWar,Weapon,MilitaryConflict
http://dbpedia.org/ontology/voice,voice,"Voice artist used in a TelevisionShow, Movie, or to sound the voice of a FictionalCharacter",voice,,Person
http://dbpedia.org/ontology/webcast,webcast,The URL to the webcast of the Thing.,webcast,,
http://dbpedia.org/ontology/unknownOutcomes,unknown outcomes,number of launches with unknown outcomes (or in progress),unknownOutcomes,Rocket,
http://dbpedia.org/ontology/service,service,service,service,Organisation,
http://dbpedia.org/ontology/similar,similar,similar,similar,,
http://dbpedia.org/ontology/sisterStation,sister station,sister station,sisterStation,Broadcaster,Broadcaster
http://dbpedia.org/ontology/spacecraft,spacecraft,spacecraft,spacecraft,SpaceMission,Spacecraft
http://dbpedia.org/ontology/splitFromParty,split from party,split from party,splitFromParty,PoliticalParty,PoliticalParty
http://dbpedia.org/ontology/stadium,Stadium,Stadium,stadium,,Stadium
http://dbpedia.org/ontology/starring,starring,starring,starring,Work,Actor
http://dbpedia.org/ontology/structuralSystem,structural system,structural system,structuralSystem,Building,
http://dbpedia.org/ontology/subdivision,subdivision,subdivision,subdivision,,
http://dbpedia.org/ontology/subsequentWork,subsequent work,subsequent work,subsequentWork,Work,Work
http://dbpedia.org/ontology/subsidiary,subsidiary,subsidiary,subsidiary,Company,Company
http://dbpedia.org/ontology/successor,successor,successor,successor,,
http://dbpedia.org/ontology/team,team,team,team,,SportsTeam
http://dbpedia.org/ontology/tenant,tenant,tenant,tenant,ArchitecturalStructure,Organisation
http://dbpedia.org/ontology/termPeriod,term period,term period,termPeriod,,TimePeriod
http://dbpedia.org/ontology/territory,territory,territory,territory,None,PopulatedPlace
http://dbpedia.org/ontology/thirdCommander,third commander,third commander,thirdCommander,MilitaryUnit,Person
http://dbpedia.org/ontology/thirdDriver,third driver,third driver,thirdDriver,GrandPrix,Person
http://dbpedia.org/ontology/thirdDriverCountry,third driver country,third driver country,thirdDriverCountry,GrandPrix,Country
http://dbpedia.org/ontology/thirdTeam,third team,third team,thirdTeam,GrandPrix,SportsTeam
http://dbpedia.org/ontology/timeZone,time zone,time zone,timeZone,Place,
http://dbpedia.org/ontology/type,type,type,type,,
http://dbpedia.org/ontology/writer,auteur,auteur,writer,Work,Person
http://dbpedia.org/ontology/dateAct,date act,date act,dateAct,Canal,
